report_date;_order_id;Zamówienie;Data zamówienia;Upgrade z zamówienia;Upgrade na zamówienie;_offer_id;offer_upgrade_from;offer_upgrade_from_from;Imię;Nazwisko;Email;Typ oferty;Numer rozliczeniowy;Nazwa oferty;Okres;Data aktywacji abonamentu;Data uruchomienia abonamentu;Planowana data zakończenia abonamentu;Data zakończenia abonamentu;Data wypowiedzenia abonamentu;Status zamówienia;Cena oferty;employer;deduct_pension;deduct_other;deduct_other2;zfss;personal;special_employer;special_motivizer;payu;subscription_points;deduct_b2b;Dostawca;Nazwa_firmy;Galaz_dochodowa;Upgrade_ta_sama_oferta;Po_Upgrade_ta_sama_oferta;Upgrade_ta_sama_konfigurowalna;Po_Upgrade_ta_sama_konfigurowalna;Upgrade_rozne_oferty;Po_Upgrade_rozne_oferty;Przystąpienia_uruchomione_w_tym_miesiącu;Przystąpienia_możliwe_w_tym_miesiącu;Przystąpienia_do_uruchomienia_kolejnym_miesiącu;Przystąpienia_możliwe_do_uruchomienia_w_kolejnym_miesiącu;Zakończone_w_poprzednim_miesiącu;Zakończone_na_koniec_bieżącego_miesiąca;userdataemployee_id
2022-10-06;1169527;470005368;2021-09-01;;;38787;;;Urszula;Kowalski;urszula.Xxxxga@test.com;partnership;29732640;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;78257
2022-10-06;1169528;470005369;2021-09-01;;;38787;;;Klaudia;Kowalski;klaudia.Xxxxzorowska@test.com;partnership;25130700;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;78269
2022-10-06;1169529;470005370;2021-09-01;;;38787;;;Katarzyna;Kowalski;katarzyna.Xxxxior@test.com;partnership;2337450;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;78334
2022-10-06;1169530;470005371;2021-09-01;;;38787;;;Wioletta;Kowalski;wioletta.Xxxxylinska@test.com;partnership;24437480;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78368
2022-10-06;1169531;470005372;2021-09-01;;;38787;;;Maciej;Kowalski;maciej.Xxxxodziejski@test.com;partnership;29232340;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;78389
2022-10-06;1169532;470005373;2021-09-01;;;38787;;;Julia;Kowalski;julia.Xxxxnacka@test.com;partnership;2546440;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;78421
2022-10-06;1169533;470005374;2021-09-01;;;38787;;;Zuzanna;Kowalski;zuzanna.Xxxxalczyk@test.com;partnership;22229840;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78457
2022-10-06;1169534;470005375;2021-09-01;;;38787;;;Agnieszka;Kowalski;agnieszka.Xxxxina@test.com;partnership;28740410;Lux Med dla Ciebie Standard;indefinite;2022-04-01;2021-09-01;2022-04-30;2022-05-01;;subscriptionEnded;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;78471
2022-10-06;1169535;470005376;2021-09-01;;;38787;;;Paulina;Kowalski;paulina.Xxxxicka@test.com;partnership;22193190;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;78538
2022-10-06;1169536;470005377;2021-09-01;;;38787;;;Kala;Kowalski;kala.Xxxxawa@test.com;partnership;25237440;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;78558
2022-10-06;1169537;470005378;2021-09-01;;;38787;;;Justyna;Kowalski;justyna.Xxxxiak@test.com;partnership;2540450;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78618
2022-10-06;1169538;470005379;2021-09-01;;;38787;;;Justyna;Kowalski;justyna.Xxxxowska1@test.com;partnership;24334450;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;78647
2022-10-06;1169539;470005380;2021-09-01;;;38787;;;Kamila;Kowalski;kamila.Xxxxtowska@test.com;partnership;28728610;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;78751
2022-10-06;1169540;470005381;2021-09-01;;;38787;;;Natalia;Kowalski;natalia.Xxxxhaluk@test.com;partnership;27101040;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78801
2022-10-06;1169541;470005382;2021-09-01;;;38787;;;Sylwia;Kowalski;sylwia.Xxxxewska@test.com;partnership;24869900;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;78825
2022-10-06;1169542;470005383;2021-09-01;;;38787;;;Berenika;Kowalski;berenika.Xxxxha@test.com;partnership;24928650;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78871
2022-10-06;1169543;470005384;2021-09-01;;;38787;;;Mateusz;Kowalski;mateusz.Xxxxomanski1@test.com;partnership;22693100;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;78981
2022-10-06;1169544;470005385;2021-09-01;;;38787;;;Krzysztof;Kowalski;krzysztof.Xxxxcerz@test.com;partnership;21331630;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79004
2022-10-06;1169545;470005386;2021-09-01;;;38787;;;Marta;Kowalski;marta.Xxxxek@test.com;partnership;27727810;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;79008
2022-10-06;1169546;470005387;2021-09-01;;;38787;;;Gosia;Kowalski;gosia.Xxxxc@test.com;partnership;27546430;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;79041
2022-10-06;1169547;470005388;2021-09-01;;;38787;;;Bartosz;Kowalski;bartosz.Xxxxchota@test.com;partnership;27757600;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;79057
2022-10-06;1169548;470005389;2021-09-01;;;38787;;;Sebastian;Kowalski;sebastian.Xxxxtrzak@test.com;partnership;23930880;Lux Med dla Ciebie Standard;indefinite;2022-04-01;2021-09-01;2022-04-30;2022-05-01;;subscriptionEnded;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;;0;0;0;0;0;0;0;0;0;0;0;0;79075
2022-10-06;1169549;470005390;2021-09-01;;;38787;;;Monika;Kowalski;monika.Xxxxinska@test.com;partnership;23829830;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79088
2022-10-06;1169552;470005391;2021-09-01;;;38787;;;Joanna;Kowalski;joanna.Xxxxtek@test.com;partnership;22836650;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;79093
2022-10-06;1169553;470005392;2021-09-01;;;38787;;;Marcin;Kowalski;marcin.Xxxxaczek@test.com;partnership;27331540;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;79135
2022-10-06;1169554;470005393;2021-09-01;;;38787;;;Leonard;Kowalski;leonard.Xxxxsniewski@test.com;partnership;26234770;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79146
2022-10-06;1169555;470005394;2021-09-01;;;38787;;;Alina;Kowalski;alina.Xxxxajczak@test.com;partnership;2834740;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79190
2022-10-06;1169556;470005395;2021-09-01;;;38787;;;Beata;Kowalski;beata.Xxxxzek@test.com;partnership;29947290;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;79253
2022-10-06;1169557;470005396;2021-09-01;;;38787;;;Magdalena;Kowalski;magdalena.Xxxxicka@test.com;partnership;23334490;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79301
2022-10-06;1169558;470005397;2021-09-01;;;38787;;;Magdalena;Kowalski;magdalena.Xxxxwinska@test.com;partnership;21964010;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;79310
2022-10-06;1169559;470005398;2021-09-01;;;38787;;;Wioleta;Kowalski;wioleta.Xxxxnnicka@test.com;partnership;29170210;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79329
2022-10-06;1169560;470005399;2021-09-01;;;38787;;;Michał;Kowalski;michal.Xxxxnkiewicz@test.com;partnership;25626730;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;79413
2022-10-06;1169561;470005400;2021-09-01;;;38787;;;Natalia;Kowalski;natalia.Xxxxaberska@test.com;partnership;27941390;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;79533
2022-10-06;1169562;470005401;2021-09-01;;;38787;;;Rafał;Kowalski;rafal.Xxxxmaszek1@test.com;partnership;24530720;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79559
2022-10-06;1169563;470005402;2021-09-01;;;38787;;;Ewelina;Kowalski;ewelina.Xxxxwinska@test.com;partnership;21114180;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;79571
2022-10-06;1169564;470005403;2021-09-01;;;38787;;;Agata;Kowalski;agata.Xxxxlej-rogacka@test.com;partnership;2734750;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;79637
2022-10-06;1169565;470005404;2021-09-01;;;38787;;;Kamila;Kowalski;kamila.Xxxxrzejewska@test.com;partnership;22237410;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79838
2022-10-06;1169566;470005405;2021-09-01;;;38787;;;Katarzyna;Kowalski;katarzyna.Xxxxewska1@test.com;partnership;21927830;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;79851
2022-10-06;1169567;470005406;2021-09-01;;;38787;;;Aleksandra;Kowalski;aleksandra.Xxxxinska@test.com;partnership;22868650;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;79895
2022-10-06;1169568;470005407;2021-09-01;;;38787;;;Rafał;Kowalski;rafal.Xxxx@test.com;partnership;27930680;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-09-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;79908
2022-10-06;1169569;470005408;2021-10-01;;;38787;;;Daga;Kowalski;dagmara.Xxxx1@test.com;partnership;28129860;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-10-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;77623
2022-10-06;1169570;470005409;2021-10-01;;470009385;38787;;;Rahul;Kowalski;rahul.Xxxxnderi@test.com;partnership;28656560;Lux Med dla Ciebie Standard;indefinite;2022-06-01;2021-10-01;2022-06-30;2022-06-30;;subscriptionEnded;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_2;0;0;0;1;0;0;0;0;0;0;0;0;77644
2022-10-06;1169571;470005410;2021-10-01;;;38787;;;Hanna;Kowalski;hanna.Xxxxiek@test.com;partnership;25444250;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-10-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;77667
2022-10-06;1169572;470005411;2021-10-01;;;38787;;;Alejandro;Kowalski;alejandro.Xxxxvantesarellano@test.com;partnership;21725930;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-10-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;77765
2022-10-06;1169573;470005412;2021-10-01;;;38787;;;Marta;Kowalski;marta.Xxxxzanowska1@test.com;partnership;26825720;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-10-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;77789
2022-10-06;1169574;470005413;2021-10-01;;;38787;;;Paulina;Kowalski;paulina.Xxxxerman@test.com;partnership;22847170;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-10-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;77822
2022-10-06;1169575;470005414;2021-10-01;;;38787;;;Rafał;Kowalski;rafal.Xxxxrnocki@test.com;partnership;06690789;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-10-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;77831
2022-10-06;1169576;470005415;2021-10-01;;;38787;;;Marzena;Kowalski;marzena.Xxxxbowska@test.com;partnership;27046470;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-10-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;77882
2022-10-06;1169577;470005416;2021-10-01;;;38787;;;Agnieszka;Kowalski;agnieszka.Xxxxperak@test.com;partnership;29644330;Lux Med dla Ciebie Standard;indefinite;2022-07-01;2021-10-01;2022-07-31;2022-08-01;2022-06-30;subscriptionEnded;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;77888
2022-10-06;1169578;470005417;2021-10-01;;;38787;;;Izabella;Kowalski;izabella.Xxxxgolecka@test.com;partnership;24156770;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-10-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;77894
2022-10-06;1169579;470005418;2021-10-01;;;38787;;;Agata;Kowalski;agata.Xxxxiel@test.com;partnership;22865830;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-10-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78017
2022-10-06;1169580;470005419;2021-10-01;;;38787;;;Aleksandra;Kowalski;aleksandra.Xxxxrach@test.com;partnership;22555310;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-10-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78055
2022-10-06;1169581;470005420;2021-10-01;;;38787;;;Aleksandra;Kowalski;aleksandra.Xxxxrek@test.com;partnership;29135700;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-10-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;78069
2022-10-06;1169582;470005421;2021-10-01;;;38787;;;Agnieszka;Kowalski;agnieszka.Xxxxarska@test.com;partnership;24043660;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-10-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;78314
2022-10-06;1169583;470005422;2021-10-01;;;38787;;;Katarzyna;Kowalski;katarzyna.Xxxxszowiec@test.com;partnership;27055330;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-10-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;78165
2022-10-06;1169584;470005423;2021-10-01;;;38787;;;Anita;Kowalski;anita.Xxxxnczyk@test.com;partnership;24546460;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-10-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;78180
2022-10-06;1169585;470005424;2021-10-01;;;38787;;;Magdalena;Kowalski;magdalena.Xxxxpinska1@test.com;partnership;24944540;Lux Med dla Ciebie Standard;indefinite;2022-08-01;2021-10-01;2022-08-31;2022-09-01;2022-08-09;subscriptionEnded;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;78307
2022-10-06;1169586;470005425;2021-10-01;;;38787;;;Ayse Selin;Kowalski;ayseselin.Xxxxgar@test.com;partnership;27060210;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-10-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;78310
2022-10-06;1169587;470005426;2021-10-01;;;38787;;;Katarzyna;Kowalski;katarzyna.Xxxxzubska@test.com;partnership;25448970;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-10-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;78312
2022-10-06;1169588;470005427;2021-10-01;;;38787;;;Barbara;Kowalski;barbara.Xxxxykowska@test.com;partnership;24253070;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-10-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;78527
2022-10-06;1169589;470005428;2021-10-01;;;38787;;;Izabela;Kowalski;izabela.Xxxxawska@test.com;partnership;21453730;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-10-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78876
2022-10-06;1169590;470005429;2021-10-01;;;38787;;;Magdalena;Kowalski;magdalena.Xxxxzkowska@test.com;partnership;27354470;Lux Med dla Ciebie Standard;indefinite;2022-07-01;2021-10-01;2022-07-31;2022-08-01;2022-07-19;subscriptionEnded;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;78992
2022-10-06;1169591;470005430;2021-10-01;;;38787;;;Gabriela;Kowalski;gabriela.Xxxxdel@test.com;partnership;27304730;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-10-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;79082
2022-10-06;1169592;470005431;2021-10-01;;;38787;;;Anna;Kowalski;anna.Xxxxtek@test.com;partnership;27455340;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-10-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;79094
2022-10-06;1169593;470005432;2021-10-01;;;38787;;;Kateryna;Kowalski;kateryna.Xxxxchenko@test.com;partnership;24741400;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2021-10-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79176
